,test,predict,difference,amountWrong
930,1,1.0,0.0,5506
931,1,1.0,0.0,5506
932,1,1.0,0.0,5506
933,1,1.0,0.0,5506
934,1,1.0,0.0,5506
935,2,1.0,1.0,5506
936,2,1.0,1.0,5506
937,1,1.0,0.0,5506
938,1,1.0,0.0,5506
939,1,1.0,0.0,5506
940,1,1.0,0.0,5506
941,1,1.0,0.0,5506
942,1,1.0,0.0,5506
943,1,1.0,0.0,5506
944,1,1.0,0.0,5506
945,1,1.0,0.0,5506
946,1,1.0,0.0,5506
947,1,1.0,0.0,5506
948,1,1.0,0.0,5506
949,1,1.0,0.0,5506
950,1,1.0,0.0,5506
951,1,1.0,0.0,5506
952,1,1.0,0.0,5506
953,1,1.0,0.0,5506
954,1,1.0,0.0,5506
955,1,1.0,0.0,5506
956,1,1.0,0.0,5506
957,1,1.0,0.0,5506
958,2,1.0,1.0,5506
959,1,1.0,0.0,5506
960,1,1.0,0.0,5506
961,1,1.0,0.0,5506
962,1,1.0,0.0,5506
963,1,1.0,0.0,5506
964,1,1.0,0.0,5506
965,1,1.0,0.0,5506
966,1,1.0,0.0,5506
967,1,1.0,0.0,5506
968,1,1.0,0.0,5506
969,1,1.0,0.0,5506
970,1,1.0,0.0,5506
971,1,1.0,0.0,5506
972,1,1.0,0.0,5506
973,1,1.0,0.0,5506
974,2,1.0,1.0,5506
975,1,1.0,0.0,5506
976,1,1.0,0.0,5506
977,1,1.0,0.0,5506
978,1,1.0,0.0,5506
979,1,1.0,0.0,5506
980,1,1.0,0.0,5506
981,1,1.0,0.0,5506
982,1,1.0,0.0,5506
983,1,1.0,0.0,5506
984,1,1.0,0.0,5506
985,1,1.0,0.0,5506
986,1,1.0,0.0,5506
987,1,1.0,0.0,5506
988,1,1.0,0.0,5506
989,1,1.0,0.0,5506
990,1,1.0,0.0,5506
991,1,1.0,0.0,5506
992,1,1.0,0.0,5506
993,1,1.0,0.0,5506
994,1,1.0,0.0,5506
995,1,1.0,0.0,5506
996,1,1.0,0.0,5506
997,1,1.0,0.0,5506
998,1,1.0,0.0,5506
999,1,1.0,0.0,5506
1000,1,1.0,0.0,5506
1001,1,1.0,0.0,5506
1002,1,1.0,0.0,5506
1003,1,1.0,0.0,5506
1004,1,1.0,0.0,5506
1005,1,1.0,0.0,5506
1006,1,1.0,0.0,5506
1007,1,1.0,0.0,5506
1008,1,1.0,0.0,5506
1009,1,1.0,0.0,5506
1010,2,1.0,1.0,5506
1011,1,1.0,0.0,5506
1012,1,1.0,0.0,5506
1013,1,1.0,0.0,5506
1014,1,1.0,0.0,5506
1015,1,1.0,0.0,5506
1016,1,1.0,0.0,5506
1017,1,1.0,0.0,5506
1018,1,1.0,0.0,5506
1019,1,1.0,0.0,5506
1020,1,1.0,0.0,5506
1021,1,1.0,0.0,5506
1022,1,1.0,0.0,5506
1023,1,1.0,0.0,5506
1024,1,1.0,0.0,5506
1025,1,1.0,0.0,5506
1026,1,1.0,0.0,5506
1027,1,1.0,0.0,5506
1028,1,1.0,0.0,5506
1029,1,1.0,0.0,5506
1030,1,1.0,0.0,5506
1031,1,1.0,0.0,5506
1032,1,1.0,0.0,5506
1033,1,1.0,0.0,5506
1034,1,1.0,0.0,5506
1035,1,1.0,0.0,5506
1036,1,1.0,0.0,5506
1037,1,1.0,0.0,5506
1038,1,1.0,0.0,5506
1039,1,1.0,0.0,5506
1040,1,1.0,0.0,5506
1041,1,1.0,0.0,5506
1042,1,1.0,0.0,5506
1043,2,1.0,1.0,5506
1044,1,1.0,0.0,5506
1045,1,1.0,0.0,5506
1046,1,1.0,0.0,5506
1047,1,1.0,0.0,5506
1048,1,1.0,0.0,5506
1049,1,1.0,0.0,5506
1050,1,1.0,0.0,5506
1051,1,1.0,0.0,5506
1052,1,1.0,0.0,5506
1053,2,1.0,1.0,5506
1054,1,1.0,0.0,5506
1055,1,1.0,0.0,5506
1056,1,1.0,0.0,5506
1057,1,1.0,0.0,5506
1058,1,1.0,0.0,5506
1059,1,1.0,0.0,5506
1060,1,1.0,0.0,5506
1061,1,1.0,0.0,5506
1062,2,1.0,1.0,5506
1063,1,1.0,0.0,5506
1064,4,1.0,3.0,5506
1065,1,1.0,0.0,5506
1066,1,1.0,0.0,5506
1067,1,1.0,0.0,5506
1068,2,1.0,1.0,5506
1069,1,1.0,0.0,5506
1070,1,1.0,0.0,5506
1071,1,1.0,0.0,5506
1072,1,1.0,0.0,5506
1073,1,1.0,0.0,5506
1074,1,1.0,0.0,5506
1075,1,1.0,0.0,5506
1076,2,1.0,1.0,5506
1077,1,1.0,0.0,5506
1078,1,1.0,0.0,5506
1079,1,1.0,0.0,5506
1080,1,1.0,0.0,5506
1081,1,1.0,0.0,5506
1082,1,1.0,0.0,5506
1083,1,1.0,0.0,5506
1084,1,1.0,0.0,5506
1085,1,1.0,0.0,5506
1086,1,1.0,0.0,5506
1087,1,1.0,0.0,5506
1088,1,1.0,0.0,5506
1089,1,1.0,0.0,5506
1090,1,1.0,0.0,5506
1091,1,1.0,0.0,5506
1092,1,1.0,0.0,5506
1093,1,1.0,0.0,5506
1094,1,1.0,0.0,5506
1095,1,1.0,0.0,5506
1096,1,1.0,0.0,5506
1097,1,1.0,0.0,5506
1098,1,1.0,0.0,5506
1099,1,1.0,0.0,5506
1100,1,1.0,0.0,5506
1101,1,1.0,0.0,5506
1102,1,1.0,0.0,5506
1103,1,1.0,0.0,5506
1104,1,1.0,0.0,5506
1105,1,1.0,0.0,5506
1106,2,1.0,1.0,5506
1107,1,1.0,0.0,5506
1108,1,1.0,0.0,5506
1109,1,1.0,0.0,5506
1110,1,1.0,0.0,5506
1111,1,1.0,0.0,5506
1112,1,1.0,0.0,5506
1113,1,1.0,0.0,5506
1114,1,1.0,0.0,5506
1115,1,1.0,0.0,5506
1116,1,1.0,0.0,5506
1117,1,1.0,0.0,5506
1118,1,1.0,0.0,5506
1119,1,1.0,0.0,5506
1120,1,1.0,0.0,5506
1121,1,1.0,0.0,5506
1122,2,1.0,1.0,5506
1123,1,1.0,0.0,5506
1124,1,1.0,0.0,5506
1125,1,1.0,0.0,5506
1126,1,1.0,0.0,5506
1127,1,1.0,0.0,5506
1128,2,1.0,1.0,5506
1129,1,1.0,0.0,5506
1130,2,1.0,1.0,5506
1131,1,1.0,0.0,5506
1132,1,1.0,0.0,5506
1133,1,1.0,0.0,5506
1134,1,1.0,0.0,5506
1135,1,1.0,0.0,5506
1136,1,1.0,0.0,5506
1137,2,1.0,1.0,5506
1138,1,1.0,0.0,5506
1139,1,1.0,0.0,5506
1140,2,1.0,1.0,5506
1141,1,1.0,0.0,5506
1142,1,1.0,0.0,5506
1143,1,1.0,0.0,5506
1144,1,1.0,0.0,5506
1145,1,1.0,0.0,5506
1146,1,1.0,0.0,5506
1147,1,1.0,0.0,5506
1148,1,1.0,0.0,5506
1149,1,1.0,0.0,5506
1150,1,1.0,0.0,5506
1151,1,1.0,0.0,5506
1152,2,1.0,1.0,5506
1153,1,1.0,0.0,5506
1154,1,1.0,0.0,5506
1155,1,1.0,0.0,5506
1156,1,1.0,0.0,5506
1157,1,1.0,0.0,5506
1158,1,1.0,0.0,5506
1159,1,1.0,0.0,5506
1160,2,1.0,1.0,5506
1161,1,1.0,0.0,5506
1162,1,1.0,0.0,5506
1163,1,1.0,0.0,5506
1164,1,1.0,0.0,5506
1165,1,1.0,0.0,5506
1166,1,1.0,0.0,5506
1167,1,1.0,0.0,5506
1168,1,1.0,0.0,5506
1169,1,1.0,0.0,5506
1170,1,1.0,0.0,5506
1171,1,1.0,0.0,5506
1172,2,1.0,1.0,5506
1173,1,1.0,0.0,5506
1174,1,1.0,0.0,5506
1175,1,1.0,0.0,5506
1176,1,1.0,0.0,5506
1177,1,1.0,0.0,5506
1178,1,1.0,0.0,5506
1179,1,1.0,0.0,5506
1180,2,1.0,1.0,5506
1181,1,1.0,0.0,5506
1182,1,1.0,0.0,5506
1183,1,1.0,0.0,5506
1184,1,1.0,0.0,5506
1185,1,1.0,0.0,5506
1186,1,1.0,0.0,5506
1187,1,1.0,0.0,5506
1188,1,1.0,0.0,5506
1189,2,1.0,1.0,5506
1190,1,1.0,0.0,5506
1191,1,1.0,0.0,5506
1192,1,1.0,0.0,5506
1193,1,1.0,0.0,5506
1194,1,1.0,0.0,5506
1195,1,1.0,0.0,5506
1196,1,1.0,0.0,5506
1197,1,1.0,0.0,5506
1198,3,1.0,2.0,5506
1199,1,1.0,0.0,5506
1200,1,1.0,0.0,5506
1201,1,1.0,0.0,5506
1202,1,1.0,0.0,5506
1203,1,1.0,0.0,5506
1204,1,1.0,0.0,5506
1205,1,1.0,0.0,5506
1206,1,1.0,0.0,5506
1207,1,1.0,0.0,5506
1208,1,1.0,0.0,5506
1209,1,1.0,0.0,5506
1210,2,1.0,1.0,5506
1211,1,1.0,0.0,5506
1212,1,1.0,0.0,5506
1213,2,1.0,1.0,5506
1214,1,1.0,0.0,5506
1215,1,1.0,0.0,5506
1216,1,1.0,0.0,5506
1217,1,1.0,0.0,5506
1218,1,1.0,0.0,5506
1219,3,1.0,2.0,5506
1220,1,1.0,0.0,5506
1221,1,1.0,0.0,5506
1222,1,1.0,0.0,5506
1223,1,1.0,0.0,5506
1224,1,1.0,0.0,5506
1225,1,1.0,0.0,5506
1226,1,1.0,0.0,5506
1227,1,1.0,0.0,5506
1228,1,1.0,0.0,5506
1229,1,1.0,0.0,5506
1230,1,1.0,0.0,5506
1231,1,1.0,0.0,5506
1232,1,1.0,0.0,5506
1233,1,1.0,0.0,5506
1234,2,1.0,1.0,5506
1235,1,1.0,0.0,5506
1236,1,1.0,0.0,5506
1237,1,1.0,0.0,5506
1238,1,1.0,0.0,5506
1239,1,1.0,0.0,5506
1240,1,1.0,0.0,5506
1241,1,1.0,0.0,5506
1242,1,1.0,0.0,5506
1243,1,1.0,0.0,5506
1244,1,1.0,0.0,5506
1245,1,1.0,0.0,5506
1246,1,1.0,0.0,5506
1247,1,1.0,0.0,5506
1248,1,1.0,0.0,5506
1249,1,1.0,0.0,5506
1250,1,1.0,0.0,5506
1251,1,1.0,0.0,5506
1252,1,1.0,0.0,5506
1253,1,1.0,0.0,5506
1254,2,1.0,1.0,5506
1255,3,1.0,2.0,5506
1256,1,1.0,0.0,5506
1257,2,1.0,1.0,5506
1258,1,1.0,0.0,5506
1259,1,1.0,0.0,5506
1260,1,1.0,0.0,5506
1261,1,1.0,0.0,5506
1262,1,1.0,0.0,5506
1263,1,1.0,0.0,5506
1264,1,1.0,0.0,5506
1265,1,1.0,0.0,5506
1266,1,1.0,0.0,5506
1267,2,1.0,1.0,5506
1268,1,1.0,0.0,5506
1269,1,1.0,0.0,5506
1270,1,1.0,0.0,5506
1271,2,1.0,1.0,5506
1272,1,1.0,0.0,5506
1273,1,1.0,0.0,5506
1274,1,1.0,0.0,5506
1275,1,1.0,0.0,5506
1276,1,1.0,0.0,5506
1277,1,1.0,0.0,5506
1278,1,1.0,0.0,5506
1279,2,1.0,1.0,5506
1280,1,1.0,0.0,5506
1281,1,1.0,0.0,5506
1282,1,1.0,0.0,5506
1283,1,1.0,0.0,5506
1284,2,1.0,1.0,5506
1285,1,1.0,0.0,5506
1286,1,1.0,0.0,5506
1287,1,1.0,0.0,5506
1288,1,1.0,0.0,5506
1289,1,1.0,0.0,5506
1290,2,1.0,1.0,5506
1291,1,1.0,0.0,5506
1292,1,1.0,0.0,5506
1293,1,1.0,0.0,5506
1294,1,1.0,0.0,5506
1295,1,1.0,0.0,5506
1296,1,1.0,0.0,5506
1297,1,1.0,0.0,5506
1298,1,1.0,0.0,5506
1299,2,1.0,1.0,5506
1300,1,1.0,0.0,5506
1301,1,1.0,0.0,5506
1302,1,1.0,0.0,5506
1303,2,1.0,1.0,5506
1304,1,1.0,0.0,5506
1305,1,1.0,0.0,5506
1306,1,1.0,0.0,5506
1307,1,1.0,0.0,5506
1308,1,1.0,0.0,5506
1309,1,1.0,0.0,5506
1310,1,1.0,0.0,5506
1311,1,1.0,0.0,5506
1312,1,1.0,0.0,5506
1313,1,1.0,0.0,5506
1314,1,1.0,0.0,5506
1315,1,1.0,0.0,5506
1316,1,1.0,0.0,5506
1317,1,1.0,0.0,5506
1318,1,1.0,0.0,5506
1319,1,1.0,0.0,5506
1320,2,1.0,1.0,5506
1321,1,1.0,0.0,5506
1322,1,1.0,0.0,5506
1323,1,1.0,0.0,5506
1324,1,1.0,0.0,5506
1325,1,1.0,0.0,5506
1326,1,1.0,0.0,5506
1327,1,1.0,0.0,5506
1328,1,1.0,0.0,5506
1329,1,1.0,0.0,5506
1330,1,1.0,0.0,5506
1331,1,1.0,0.0,5506
1332,1,1.0,0.0,5506
1333,1,1.0,0.0,5506
1334,1,1.0,0.0,5506
1335,1,1.0,0.0,5506
1336,2,1.0,1.0,5506
1337,3,1.0,2.0,5506
1338,1,1.0,0.0,5506
1339,1,1.0,0.0,5506
1340,1,1.0,0.0,5506
1341,1,1.0,0.0,5506
1342,1,1.0,0.0,5506
1343,1,1.0,0.0,5506
1344,1,1.0,0.0,5506
1345,1,1.0,0.0,5506
1346,1,1.0,0.0,5506
1347,1,1.0,0.0,5506
1348,1,1.0,0.0,5506
1349,1,1.0,0.0,5506
1350,1,1.0,0.0,5506
1351,1,1.0,0.0,5506
1352,1,1.0,0.0,5506
1353,1,1.0,0.0,5506
1354,1,1.0,0.0,5506
1355,1,1.0,0.0,5506
1356,1,1.0,0.0,5506
1357,1,1.0,0.0,5506
1358,1,1.0,0.0,5506
1359,1,1.0,0.0,5506
1360,1,1.0,0.0,5506
1361,1,1.0,0.0,5506
1362,1,1.0,0.0,5506
1363,1,1.0,0.0,5506
1364,1,1.0,0.0,5506
1365,2,1.0,1.0,5506
1366,1,1.0,0.0,5506
1367,1,1.0,0.0,5506
1368,1,1.0,0.0,5506
1369,1,1.0,0.0,5506
1370,1,1.0,0.0,5506
1371,1,1.0,0.0,5506
1372,2,1.0,1.0,5506
1373,1,1.0,0.0,5506
1374,1,1.0,0.0,5506
1375,1,1.0,0.0,5506
1376,1,1.0,0.0,5506
1377,1,1.0,0.0,5506
1378,1,1.0,0.0,5506
1379,1,1.0,0.0,5506
1380,1,1.0,0.0,5506
1381,1,1.0,0.0,5506
1382,2,1.0,1.0,5506
1383,1,1.0,0.0,5506
1384,1,1.0,0.0,5506
1385,1,1.0,0.0,5506
1386,1,1.0,0.0,5506
1387,1,1.0,0.0,5506
1388,1,1.0,0.0,5506
1389,1,1.0,0.0,5506
1390,1,1.0,0.0,5506
1391,1,1.0,0.0,5506
1392,1,1.0,0.0,5506
1393,1,1.0,0.0,5506
1394,1,1.0,0.0,5506
1395,1,1.0,0.0,5506
1396,1,1.0,0.0,5506
1397,1,1.0,0.0,5506
1398,1,1.0,0.0,5506
1399,1,1.0,0.0,5506
1400,1,1.0,0.0,5506
1401,1,1.0,0.0,5506
1402,1,1.0,0.0,5506
1403,1,1.0,0.0,5506
1404,1,1.0,0.0,5506
1405,1,1.0,0.0,5506
1406,1,1.0,0.0,5506
1407,1,1.0,0.0,5506
1408,1,1.0,0.0,5506
1409,1,1.0,0.0,5506
1410,1,1.0,0.0,5506
1411,1,1.0,0.0,5506
1412,1,1.0,0.0,5506
1413,1,1.0,0.0,5506
1414,1,1.0,0.0,5506
1415,1,1.0,0.0,5506
1416,1,1.0,0.0,5506
1417,1,1.0,0.0,5506
1418,1,1.0,0.0,5506
1419,1,1.0,0.0,5506
1420,1,1.0,0.0,5506
1421,1,1.0,0.0,5506
1422,1,1.0,0.0,5506
1423,1,1.0,0.0,5506
1424,2,1.0,1.0,5506
1425,1,1.0,0.0,5506
1426,1,1.0,0.0,5506
1427,1,1.0,0.0,5506
1428,1,1.0,0.0,5506
1429,1,1.0,0.0,5506
1430,1,1.0,0.0,5506
1431,1,1.0,0.0,5506
1432,1,1.0,0.0,5506
1433,1,1.0,0.0,5506
1434,1,1.0,0.0,5506
1435,1,1.0,0.0,5506
1436,1,1.0,0.0,5506
1437,1,1.0,0.0,5506
1438,1,1.0,0.0,5506
1439,1,1.0,0.0,5506
1440,1,1.0,0.0,5506
1441,1,1.0,0.0,5506
1442,1,1.0,0.0,5506
1443,1,1.0,0.0,5506
1444,1,1.0,0.0,5506
1445,1,1.0,0.0,5506
1446,1,1.0,0.0,5506
1447,1,1.0,0.0,5506
1448,1,1.0,0.0,5506
1449,1,1.0,0.0,5506
1450,1,1.0,0.0,5506
1451,1,1.0,0.0,5506
1452,1,1.0,0.0,5506
1453,1,1.0,0.0,5506
1454,1,1.0,0.0,5506
1455,1,1.0,0.0,5506
1456,1,1.0,0.0,5506
1457,1,1.0,0.0,5506
1458,1,1.0,0.0,5506
1459,1,1.0,0.0,5506
1460,1,1.0,0.0,5506
1461,1,1.0,0.0,5506
1462,1,1.0,0.0,5506
1463,1,1.0,0.0,5506
1464,1,1.0,0.0,5506
1465,1,1.0,0.0,5506
1466,1,1.0,0.0,5506
1467,1,1.0,0.0,5506
1468,1,1.0,0.0,5506
1469,1,1.0,0.0,5506
1470,3,1.0,2.0,5506
1471,1,1.0,0.0,5506
1472,1,1.0,0.0,5506
1473,1,1.0,0.0,5506
1474,1,1.0,0.0,5506
1475,1,1.0,0.0,5506
1476,1,1.0,0.0,5506
1477,2,1.0,1.0,5506
1478,1,1.0,0.0,5506
1479,1,1.0,0.0,5506
1480,2,1.0,1.0,5506
1481,1,1.0,0.0,5506
1482,1,1.0,0.0,5506
1483,1,1.0,0.0,5506
1484,1,1.0,0.0,5506
1485,1,1.0,0.0,5506
1486,1,1.0,0.0,5506
1487,1,1.0,0.0,5506
1488,1,1.0,0.0,5506
1489,1,1.0,0.0,5506
1490,1,1.0,0.0,5506
1491,1,1.0,0.0,5506
1492,1,1.0,0.0,5506
1493,1,1.0,0.0,5506
1494,1,1.0,0.0,5506
1495,1,1.0,0.0,5506
1496,1,1.0,0.0,5506
1497,1,1.0,0.0,5506
1498,1,1.0,0.0,5506
1499,1,1.0,0.0,5506
1500,1,1.0,0.0,5506
1501,1,1.0,0.0,5506
1502,1,1.0,0.0,5506
1503,1,1.0,0.0,5506
1504,1,1.0,0.0,5506
1505,1,1.0,0.0,5506
1506,1,1.0,0.0,5506
1507,1,1.0,0.0,5506
1508,1,1.0,0.0,5506
1509,1,1.0,0.0,5506
1510,1,1.0,0.0,5506
1511,1,1.0,0.0,5506
1512,1,1.0,0.0,5506
1513,1,1.0,0.0,5506
1514,1,1.0,0.0,5506
1515,1,1.0,0.0,5506
1516,1,1.0,0.0,5506
1517,1,1.0,0.0,5506
1518,1,1.0,0.0,5506
1519,1,1.0,0.0,5506
1520,1,1.0,0.0,5506
1521,1,1.0,0.0,5506
1522,1,1.0,0.0,5506
1523,1,1.0,0.0,5506
1524,1,1.0,0.0,5506
1525,1,1.0,0.0,5506
1526,1,1.0,0.0,5506
1527,2,1.0,1.0,5506
1528,1,1.0,0.0,5506
1529,1,1.0,0.0,5506
1530,1,1.0,0.0,5506
1531,1,1.0,0.0,5506
1532,1,1.0,0.0,5506
1533,1,1.0,0.0,5506
1534,2,1.0,1.0,5506
1535,1,1.0,0.0,5506
1536,1,1.0,0.0,5506
1537,1,1.0,0.0,5506
1538,1,1.0,0.0,5506
1539,1,1.0,0.0,5506
1540,1,1.0,0.0,5506
1541,1,1.0,0.0,5506
1542,1,1.0,0.0,5506
1543,1,1.0,0.0,5506
1544,1,1.0,0.0,5506
1545,1,1.0,0.0,5506
1546,1,1.0,0.0,5506
1547,1,1.0,0.0,5506
1548,1,1.0,0.0,5506
1549,1,1.0,0.0,5506
1550,1,1.0,0.0,5506
1551,1,1.0,0.0,5506
1552,1,1.0,0.0,5506
1553,2,1.0,1.0,5506
1554,1,1.0,0.0,5506
1555,2,1.0,1.0,5506
1556,2,1.0,1.0,5506
1557,1,1.0,0.0,5506
1558,1,1.0,0.0,5506
1559,1,1.0,0.0,5506
1560,1,1.0,0.0,5506
1561,1,1.0,0.0,5506
1562,1,1.0,0.0,5506
1563,2,1.0,1.0,5506
1564,2,1.0,1.0,5506
1565,1,1.0,0.0,5506
1566,1,1.0,0.0,5506
1567,1,1.0,0.0,5506
1568,1,1.0,0.0,5506
1569,3,1.0,2.0,5506
1570,1,1.0,0.0,5506
1571,1,1.0,0.0,5506
1572,1,1.0,0.0,5506
1573,1,1.0,0.0,5506
1574,1,1.0,0.0,5506
1575,1,1.0,0.0,5506
1576,1,1.0,0.0,5506
1577,2,1.0,1.0,5506
1578,1,1.0,0.0,5506
1579,1,1.0,0.0,5506
1580,1,1.0,0.0,5506
1581,1,1.0,0.0,5506
1582,1,1.0,0.0,5506
1583,1,1.0,0.0,5506
1584,1,1.0,0.0,5506
1585,1,1.0,0.0,5506
1586,1,1.0,0.0,5506
1587,1,1.0,0.0,5506
1588,1,1.0,0.0,5506
1589,1,1.0,0.0,5506
1590,1,1.0,0.0,5506
1591,1,1.0,0.0,5506
1592,1,1.0,0.0,5506
1593,2,1.0,1.0,5506
1594,1,1.0,0.0,5506
1595,1,1.0,0.0,5506
1596,1,1.0,0.0,5506
1597,1,1.0,0.0,5506
1598,1,1.0,0.0,5506
1599,1,1.0,0.0,5506
1600,1,1.0,0.0,5506
1601,1,1.0,0.0,5506
1602,1,1.0,0.0,5506
1603,1,1.0,0.0,5506
1604,1,1.0,0.0,5506
1605,1,1.0,0.0,5506
1606,1,1.0,0.0,5506
1607,1,1.0,0.0,5506
1608,1,1.0,0.0,5506
1609,1,1.0,0.0,5506
1610,1,1.0,0.0,5506
1611,1,1.0,0.0,5506
1612,1,1.0,0.0,5506
1613,1,1.0,0.0,5506
1614,1,1.0,0.0,5506
1615,1,1.0,0.0,5506
1616,1,1.0,0.0,5506
1617,1,1.0,0.0,5506
1618,1,1.0,0.0,5506
1619,1,1.0,0.0,5506
1620,1,1.0,0.0,5506
1621,1,1.0,0.0,5506
1622,1,1.0,0.0,5506
1623,1,1.0,0.0,5506
1624,1,1.0,0.0,5506
1625,1,1.0,0.0,5506
1626,1,1.0,0.0,5506
1627,1,1.0,0.0,5506
1628,1,1.0,0.0,5506
1629,1,1.0,0.0,5506
1630,1,1.0,0.0,5506
1631,1,1.0,0.0,5506
1632,1,1.0,0.0,5506
1633,1,1.0,0.0,5506
1634,1,1.0,0.0,5506
1635,1,1.0,0.0,5506
1636,1,1.0,0.0,5506
1637,1,1.0,0.0,5506
1638,2,1.0,1.0,5506
1639,1,1.0,0.0,5506
1640,1,1.0,0.0,5506
1641,1,1.0,0.0,5506
1642,1,1.0,0.0,5506
1643,1,1.0,0.0,5506
1644,2,1.0,1.0,5506
1645,1,1.0,0.0,5506
1646,1,1.0,0.0,5506
1647,1,1.0,0.0,5506
1648,1,1.0,0.0,5506
1649,1,1.0,0.0,5506
1650,1,1.0,0.0,5506
1651,1,1.0,0.0,5506
1652,1,1.0,0.0,5506
1653,1,1.0,0.0,5506
1654,1,1.0,0.0,5506
1655,2,1.0,1.0,5506
1656,1,1.0,0.0,5506
1657,1,1.0,0.0,5506
1658,1,1.0,0.0,5506
1659,1,1.0,0.0,5506
1660,2,1.0,1.0,5506
1661,1,1.0,0.0,5506
1662,1,1.0,0.0,5506
1663,1,1.0,0.0,5506
1664,1,1.0,0.0,5506
1665,1,1.0,0.0,5506
1666,1,1.0,0.0,5506
1667,1,1.0,0.0,5506
1668,1,1.0,0.0,5506
1669,1,1.0,0.0,5506
1670,1,1.0,0.0,5506
1671,1,1.0,0.0,5506
1672,1,1.0,0.0,5506
1673,1,1.0,0.0,5506
1674,1,1.0,0.0,5506
1675,1,1.0,0.0,5506
1676,1,1.0,0.0,5506
1677,1,1.0,0.0,5506
1678,1,1.0,0.0,5506
1679,1,1.0,0.0,5506
1680,1,1.0,0.0,5506
1681,1,1.0,0.0,5506
1682,1,1.0,0.0,5506
1683,2,1.0,1.0,5506
1684,1,1.0,0.0,5506
1685,3,1.0,2.0,5506
1686,1,1.0,0.0,5506
1687,1,1.0,0.0,5506
1688,1,1.0,0.0,5506
1689,1,1.0,0.0,5506
1690,1,1.0,0.0,5506
1691,1,1.0,0.0,5506
1692,1,1.0,0.0,5506
1693,2,1.0,1.0,5506
1694,1,1.0,0.0,5506
1695,1,1.0,0.0,5506
1696,1,1.0,0.0,5506
1697,2,1.0,1.0,5506
1698,1,1.0,0.0,5506
1699,1,1.0,0.0,5506
1700,1,1.0,0.0,5506
1701,1,1.0,0.0,5506
1702,1,1.0,0.0,5506
1703,1,1.0,0.0,5506
1704,1,1.0,0.0,5506
1705,1,1.0,0.0,5506
1706,1,1.0,0.0,5506
1707,1,1.0,0.0,5506
1708,1,1.0,0.0,5506
1709,1,1.0,0.0,5506
1710,1,1.0,0.0,5506
1711,1,1.0,0.0,5506
1712,1,1.0,0.0,5506
1713,1,1.0,0.0,5506
1714,1,1.0,0.0,5506
1715,1,1.0,0.0,5506
1716,1,1.0,0.0,5506
1717,1,1.0,0.0,5506
1718,3,1.0,2.0,5506
1719,1,1.0,0.0,5506
1720,2,1.0,1.0,5506
1721,1,1.0,0.0,5506
1722,1,1.0,0.0,5506
1723,1,1.0,0.0,5506
1724,1,1.0,0.0,5506
1725,1,1.0,0.0,5506
1726,1,1.0,0.0,5506
1727,1,1.0,0.0,5506
1728,1,1.0,0.0,5506
1729,1,1.0,0.0,5506
1730,1,1.0,0.0,5506
1731,1,1.0,0.0,5506
1732,1,1.0,0.0,5506
1733,1,1.0,0.0,5506
1734,1,1.0,0.0,5506
1735,1,1.0,0.0,5506
1736,1,1.0,0.0,5506
1737,1,1.0,0.0,5506
1738,1,1.0,0.0,5506
1739,1,1.0,0.0,5506
1740,2,1.0,1.0,5506
1741,1,1.0,0.0,5506
1742,2,1.0,1.0,5506
1743,1,1.0,0.0,5506
1744,1,1.0,0.0,5506
1745,1,1.0,0.0,5506
1746,1,1.0,0.0,5506
1747,1,1.0,0.0,5506
1748,1,1.0,0.0,5506
1749,2,1.0,1.0,5506
1750,1,1.0,0.0,5506
1751,1,1.0,0.0,5506
1752,1,1.0,0.0,5506
1753,1,1.0,0.0,5506
1754,2,1.0,1.0,5506
1755,1,1.0,0.0,5506
1756,1,1.0,0.0,5506
1757,1,1.0,0.0,5506
1758,1,1.0,0.0,5506
1759,1,1.0,0.0,5506
1760,1,1.0,0.0,5506
1761,2,1.0,1.0,5506
1762,1,1.0,0.0,5506
1763,1,1.0,0.0,5506
1764,1,1.0,0.0,5506
1765,1,1.0,0.0,5506
1766,1,1.0,0.0,5506
1767,1,1.0,0.0,5506
1768,2,1.0,1.0,5506
1769,1,1.0,0.0,5506
1770,1,1.0,0.0,5506
1771,1,1.0,0.0,5506
1772,1,1.0,0.0,5506
1773,1,1.0,0.0,5506
1774,1,1.0,0.0,5506
1775,1,1.0,0.0,5506
1776,1,1.0,0.0,5506
1777,1,1.0,0.0,5506
1778,1,1.0,0.0,5506
1779,1,1.0,0.0,5506
1780,1,1.0,0.0,5506
1781,1,1.0,0.0,5506
1782,1,1.0,0.0,5506
1783,1,1.0,0.0,5506
1784,1,1.0,0.0,5506
1785,1,1.0,0.0,5506
1786,1,1.0,0.0,5506
1787,1,1.0,0.0,5506
1788,2,1.0,1.0,5506
1789,1,1.0,0.0,5506
1790,1,1.0,0.0,5506
1791,1,1.0,0.0,5506
1792,1,1.0,0.0,5506
1793,1,1.0,0.0,5506
1794,1,1.0,0.0,5506
1795,1,1.0,0.0,5506
1796,2,1.0,1.0,5506
1797,1,1.0,0.0,5506
1798,1,1.0,0.0,5506
1799,1,1.0,0.0,5506
1800,1,1.0,0.0,5506
1801,2,1.0,1.0,5506
1802,1,1.0,0.0,5506
1803,1,1.0,0.0,5506
1804,1,1.0,0.0,5506
1805,1,1.0,0.0,5506
1806,1,1.0,0.0,5506
1807,1,1.0,0.0,5506
